page,locale,page_type,in_sitemap,http_status,gsc_coverage_state,position_bucket_28d,dominant_topic_28d,dominant_intent_28d,dominant_query_language_28d,language_mismatch_flag,unique_queries_28d,queries_with_clicks_28d,top_queries_28d,current_clicks,current_impressions,current_ctr,current_position,previous_clicks,previous_impressions,previous_ctr,previous_position,clicks_change,clicks_change_pct,impressions_change,impressions_change_pct,ctr_change,position_change,position_direction,status,clicks_90d,impressions_90d,ctr_90d,position_90d,clicks_prev90,impressions_prev90,clicks_all,impressions_all,position_all,clicks_7d,impressions_7d,position_7d,top_query_by_impressions,top_query_impressions,top_query_position,final_url,redirected,noindex,canonical,canonical_self,html_lang,title,title_len,description,description_len,h1,h1_count,h2_count,word_count,internal_link_count,inbound_internal_links,img_count,img_missing_alt,jsonld_types,jsonld_has_faq,jsonld_has_breadcrumb,jsonld_has_org,jsonld_has_service,jsonld_has_article,faq_heading,sitemap_lastmod,telegram_links,gsc_last_crawl,gsc_canonical_matches,gsc_in_sitemap
https://gptbot.uz/ru/avtomatizatsiya-zayavok/,ru,landing,True,200.0,,21-50,leads_automation,commercial_investigation,ru,False,9.0,0.0,автоматизация приема заявок (0c/19i/p36.7) | автоматизация обработки заявок (0c/8i/p60.1) | ai обработка заявок (0c/2i/p67.5) | автоматическая обработка заявок ии (0c/2i/p88.5) | генерация заявок (0c/2i/p25.0),0,50,0.0,38.9,0,8,0.0,32.625,0.0,,42.0,525.0,0.0,6.27,worsened,both,0,90,0.0,34.95555555555556,0,9,0,99,32.23232323232323,0,13,42.69230769230769,автоматизация приема заявок,19.0,36.68421052631579,https://gptbot.uz/ru/avtomatizatsiya-zayavok/,False,False,https://gptbot.uz/ru/avtomatizatsiya-zayavok/,True,ru,Автоматизация заявок с AI — Telegram и Instagram 24/7,53.0,"Автоматизация заявок с AI: бот отвечает на запросы клиентов в Telegram и Instagram 24/7, собирает имя и телефон, передаёт горячие лиды менеджеру или в CRM.",155.0,Автоматизация заявок: не теряйте клиентов,1.0,13.0,737.0,19.0,63.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-06-25,1.0,,,
https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,ru,blog,True,200.0,,21-50,seo,commercial,ru,False,26.0,0.0,цены на seo продвижение (0c/6i/p64.3) | продвижение сайта цена (0c/4i/p45.5) | seo продвижение цены (0c/2i/p9.0) | seo аудит сайта цена (0c/1i/p14.0) | seo оптимизация сайта стоимость (0c/1i/p6.0),0,47,0.0,26.106382978723403,0,18,0.0,11.5,0.0,,29.0,161.1,0.0,14.61,worsened,both,0,65,0.0,22.06153846153846,0,0,0,65,22.06153846153846,0,0,,цены на seo продвижение,6.0,64.33333333333334,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,False,False,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,True,ru,Стоимость SEO-продвижения в Ташкенте: состав цены,49.0,"Сколько стоит SEO-продвижение в Ташкенте: публичные ориентиры 2026 года, состав сметы, скрытые расходы и вопросы подрядчику до договора.",136.0,Сколько стоит SEO-продвижение сайта в Ташкенте,1.0,13.0,1537.0,10.0,8.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-07-28,1.0,,,
https://gptbot.uz/uz/gpt-bot-biznes-uchun/,uz,landing,True,200.0,,11-20,chatbot_dev,commercial_investigation,uz,False,3.0,0.0,savollarga javoblar beruvchi bot (0c/26i/p8.3) | gpt bot (0c/5i/p5.8) | o'zbekistonda biznes uchun ai bot (0c/4i/p51.5),0,46,0.0,11.673913043478262,0,6,0.0,10.333333333333334,0.0,,40.0,666.7,0.0,1.34,worsened,both,0,58,0.0,11.551724137931034,0,11,0,69,10.159420289855072,0,14,11.0,savollarga javoblar beruvchi bot,26.0,8.346153846153847,https://gptbot.uz/uz/gpt-bot-biznes-uchun/,False,False,https://gptbot.uz/uz/gpt-bot-biznes-uchun/,True,uz,GPT bot biznes uchun — aqlli AI-chatbot 24/7 | GPTBot,53.0,GPT bot tabiiy tilni tushunadi va oddiy tugmali botdan farqli o‘laroq nostandart savollarga javob beradi. 24/7 muloqot va arizalarni CRM’ga uzatish.,148.0,Biznes uchun GPT bot: aqlli 24/7 javob beruvchi,1.0,12.0,773.0,16.0,17.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-06-25,1.0,,,
https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,ru,landing,True,200.0,,11-20,digital_marketing,commercial,ru,False,11.0,0.0,заказать таргетинговую рекламу (0c/3i/p10.0) | таргетированная реклама заказать (0c/3i/p7.0) | заказать таргет (0c/2i/p7.0) | заказать таргетинг (0c/2i/p7.5) | таргет реклама заказать (0c/2i/p10.0),0,44,0.0,11.704545454545457,0,0,,,0.0,,44.0,,0.0,,n/a,new,0,44,0.0,11.704545454545457,0,0,0,44,11.704545454545457,0,12,16.0,заказать таргетинговую рекламу,3.0,10.0,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,False,False,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,True,ru,Таргетированная реклама в Ташкенте — запуск от 1 990 000 сум | GPTBot.uz,72.0,"Таргетированная реклама в Instagram, Facebook и Telegram для бизнеса в Ташкенте: креативная система, A/B-тесты, лид-формы и передача заявок в бота или CRM. Запуск от 1 990 000 сум, ведение от 1 490 000 сум в месяц, бюджет отдельно.",231.0,"Таргетированная реклама в Ташкенте: креативы, аудитории и заявки",1.0,11.0,1747.0,17.0,77.0,2.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-09-04,1.0,,,
https://gptbot.uz/uz/blog/smm-xizmati-narxi-ozbekiston-2026/,uz,blog,True,200.0,,4-10,,,,False,,,,0,43,0.0,5.697674418604652,0,0,,,0.0,,43.0,,0.0,,n/a,new,0,43,0.0,5.697674418604652,0,0,0,43,5.697674418604652,0,12,5.0,,,,https://gptbot.uz/uz/blog/smm-xizmati-narxi-ozbekiston-2026/,False,False,https://gptbot.uz/uz/blog/smm-xizmati-narxi-ozbekiston-2026/,True,uz,SMM xizmati narxi O'zbekiston 2026: Instagram yuritish qancha,61.0,"O'zbekistonda SMM va Instagram yuritish narxi 2026: faqat kontent, kontent va nashr, to'liq yuritish va target. Jadval va keng tarqalgan xatolar.",145.0,O'zbekistonda SMM xizmati narxi 2026: qancha turadi,1.0,8.0,579.0,8.0,5.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-09-02,1.0,,,
https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,ru,blog,True,200.0,,21-50,instagram_bots,commercial_investigation,ru,False,5.0,0.0,бот для инстаграм директ (0c/15i/p28.9) | директ бот (0c/5i/p21.2) | bot direct instagram (0c/2i/p24.0) | где директ в инстаграме через компьютер (0c/1i/p79.0) | чат бот директ инстаграм (0c/1i/p59.0),0,42,0.0,22.904761904761905,0,27,0.0,27.14814814814815,0.0,,15.0,55.6,0.0,-4.24,improved,both,0,95,0.0,25.705263157894738,0,7,0,102,25.166666666666668,0,7,27.428571428571427,бот для инстаграм директ,15.0,28.933333333333334,https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,False,False,https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,True,ru,Как работает бот для Instagram Direct | GPTBot.uz,49.0,"Как устроен бот для Instagram Direct: триггеры, сценарий диалога, передача менеджеру и CRM, ограничения API и безопасное тестирование.",134.0,Как работает Instagram Direct бот,1.0,12.0,770.0,7.0,3.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-20,1.0,,,
https://gptbot.uz/ru/internet-reklama-tashkent/,ru,landing,True,200.0,,4-10,digital_marketing,commercial_investigation,neutral,False,5.0,0.0,zayavka reklama (0c/6i/p3.5) | в ташкенте (0c/1i/p2.0) | заказать рекламу в интернете (0c/1i/p28.0) | интернет реклама в ташкенте (0c/1i/p24.0) | купить рекламу в интернете (0c/1i/p31.0),0,42,0.0,6.190476190476191,0,9,0.0,4.0,0.0,,33.0,366.7,0.0,2.19,worsened,both,0,57,0.0,6.035087719298246,0,0,0,57,6.035087719298246,0,7,7.428571428571429,zayavka reklama,6.0,3.5,https://gptbot.uz/ru/internet-reklama-tashkent/,False,False,https://gptbot.uz/ru/internet-reklama-tashkent/,True,ru,Интернет-реклама в Ташкенте под заявки | GPTBot.uz,50.0,"Настройка интернет-рекламы в Ташкенте: Google Ads, Meta и Telegram, посадочная страница, аналитика и передача заявок менеджеру. Получите план запуска.",150.0,Интернет-реклама в Ташкенте для заявок и продаж,1.0,20.0,2303.0,34.0,92.0,2.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-08-31,1.0,,,
https://gptbot.uz/ru/blog/chto-takoe-marketing-kit/,ru,blog,True,200.0,,21-50,digital_marketing,commercial_investigation,ru,False,13.0,0.0,маркетинг кит компании (0c/7i/p28.6) | маркетинг киты (0c/6i/p30.0) | marketing kit (0c/2i/p29.0) | как создать маркетинг кит (0c/2i/p30.0) | маркетинг кит (0c/2i/p31.0),0,36,0.0,28.13888888888889,0,24,0.0,30.916666666666668,0.0,,12.0,50.0,0.0,-2.78,improved,both,0,60,0.0,29.25,0,0,0,60,29.25,0,0,,маркетинг кит компании,7.0,28.571428571428573,https://gptbot.uz/ru/blog/chto-takoe-marketing-kit/,False,False,https://gptbot.uz/ru/blog/chto-takoe-marketing-kit/,True,ru,Маркетинг-кит компании: что это и шаблон из 10 блоков,53.0,"Маркетинг-кит компании и бизнеса: чем отличается от презентации и КП, готовый шаблон из 10 блоков, примеры формулировок и ошибки документа.",139.0,Что такое маркетинг-кит компании и как его сделать,1.0,11.0,1399.0,8.0,6.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-20,1.0,,,
https://gptbot.uz/uz/smm-xizmatlari/,uz,landing,True,200.0,,21-50,smm,commercial,neutral,False,3.0,0.0,smm xizmati (0c/8i/p48.6) | smm xizmatlari (0c/6i/p28.8) | instagramda eng ko'p obunachi kimda (0c/2i/p27.0),0,34,0.0,21.558823529411764,0,0,,,0.0,,34.0,,0.0,,n/a,new,0,34,0.0,21.558823529411764,0,0,0,34,21.558823529411764,0,6,8.5,smm xizmati,8.0,48.625,https://gptbot.uz/uz/smm-xizmatlari/,False,False,https://gptbot.uz/uz/smm-xizmatlari/,True,uz,SMM xizmatlari Toshkentda — oyiga 2 490 000 so‘mdan | GPTBot.uz,63.0,"Toshkentda SMM xizmatlari: o‘zbek va rus tilida kontent, Reels, target va Direct’da AI-bot orqali javoblar. Tariflar oyiga 2 490 000 so‘mdan, reklama byudjeti alohida.",167.0,Toshkentda SMM xizmatlari,1.0,18.0,1839.0,17.0,57.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-09-03,1.0,,,
https://gptbot.uz/ru/blog/,ru,blog_index,True,200.0,,51+,chatbot_dev,commercial_investigation,ru,False,8.0,0.0,боты для продвижения сайта (0c/6i/p96.8) | робот для продвижения сайта (0c/6i/p80.0) | робот для продвижения сайта бесплатно (0c/6i/p76.7) | разработка чат ботов ташкент (0c/2i/p99.5) | чат бот на заказ ташкент (0c/2i/p100.0),0,33,0.0,67.66666666666667,0,8,0.0,81.25,0.0,,25.0,312.5,0.0,-13.58,improved,both,0,60,0.0,50.7,0,24,0,84,37.345238095238095,0,7,93.85714285714286,боты для продвижения сайта,6.0,96.83333333333331,https://gptbot.uz/ru/blog/,False,False,https://gptbot.uz/ru/blog/,True,ru,Блог GPTBot — AI-боты и автоматизация заявок | GPTBot,53.0,"Статьи о AI-ботах, GPT-консультантах, автоматизации заявок и продаж в Telegram и Instagram. Подходит малому и среднему бизнесу в Узбекистане.",141.0,Блог GPTBot,1.0,40.0,3681.0,115.0,116.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|BreadcrumbList|CollectionPage",False,True,True,True,False,False,2026-09-13,1.0,,,
https://gptbot.uz/ru/ai-bot-dlya-kliniki/,ru,landing,True,200.0,,11-20,chatbot_dev,commercial_investigation,ru,False,3.0,0.0,робот для записи на прием (0c/18i/p25.9) | медицинский ии бот (0c/1i/p3.0) | робот для записи пациентов (0c/1i/p23.0),0,32,0.0,18.875,0,4,0.0,16.0,0.0,,28.0,700.0,0.0,2.88,worsened,both,0,60,0.0,17.183333333333334,0,4,0,64,16.234375,0,4,5.5,робот для записи на прием,18.0,25.944444444444443,https://gptbot.uz/ru/ai-bot-dlya-kliniki/,False,False,https://gptbot.uz/ru/ai-bot-dlya-kliniki/,True,ru,"AI-бот для клиники в Ташкенте — запись 24/7, от 1 990 000 сум | GPTBot",70.0,"AI-бот для клиники в Ташкенте: запись на приём в Telegram и Instagram 24/7, ответы пациентам на русском и узбекском, напоминания и передача в регистратуру. Тарифы от 1 990 000 сум, запуск от 7 дней.",198.0,AI-бот для клиники: виртуальная регистратура,1.0,14.0,884.0,19.0,12.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-09-03,1.0,,,
https://gptbot.uz/uz/sayt-yaratish/,uz,landing,True,200.0,,21-50,webdev,commercial,neutral,False,6.0,0.0,sayt yaratish xizmati (0c/9i/p71.9) | sayt yaratish (0c/7i/p37.7) | arzon sifatli veb sayt yaratish xizmati (0c/2i/p75.0) | sayt tayyorlash (0c/1i/p84.0) | sayt tuzish (0c/1i/p29.0),0,32,0.0,42.125,0,13,0.0,66.6923076923077,0.0,,19.0,146.2,0.0,-24.57,improved,both,0,45,0.0,49.22222222222222,0,0,0,45,49.22222222222222,0,2,3.0,sayt yaratish xizmati,9.0,71.88888888888889,https://gptbot.uz/uz/sayt-yaratish/,False,False,https://gptbot.uz/uz/sayt-yaratish/,True,uz,"Sayt yaratish O‘zbekistonda — landing 2 990 000 so‘mdan, 7 kunda | GPTBot.uz",76.0,"Biznes uchun sayt yaratish: landing 2 990 000 so‘mdan, korporativ sayt 6 900 000 dan, internet-do‘kon 14 900 000 so‘mdan. UZ + RU, SEO-baza, AI-bot va CRM, 7 kundan.",165.0,Sayt yaratish — biznesingizga ariza keltiradigan veb sayt,1.0,15.0,2301.0,26.0,30.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-09-04,1.0,,,
https://gptbot.uz/uz/telegram-bot-biznes-uchun/,uz,landing,True,200.0,,11-20,telegram_bots,commercial,uz,False,2.0,0.0,telegram bot buyurtma o'zbekiston (0c/19i/p9.8) | toshkentda chat bot yaratish (0c/2i/p71.5),0,32,0.0,13.9375,0,3,0.0,50.333333333333336,0.0,,29.0,966.7,0.0,-36.4,improved,both,0,38,0.0,16.13157894736842,0,0,0,38,16.13157894736842,0,6,32.66666666666667,telegram bot buyurtma o'zbekiston,19.0,9.842105263157896,https://gptbot.uz/uz/telegram-bot-biznes-uchun/,False,False,https://gptbot.uz/uz/telegram-bot-biznes-uchun/,True,uz,"Telegram bot yaratish Toshkentda — 990 000 so‘mdan, AI, CRM, Mini App | GPTBot",78.0,"Toshkentda biznes uchun Telegram bot yaratish: arizalar, yozilish, katalog, Payme/Click to‘lovi, AmoCRM/Bitrix24, 24/7 AI-javoblar va Mini App. Tariflar 990 000 so‘mdan, 3 kundan ishga tushirish.",195.0,Telegram bot biznes uchun: savdoni avtomatlashtirish,1.0,12.0,977.0,20.0,50.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-09-04,1.0,,,
https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,ru,blog,True,200.0,,21-50,chatbot_dev,commercial_investigation,ru,False,6.0,0.0,хостинг для тг бота (0c/2i/p84.5) | арендовать сервер для бота (0c/1i/p88.0) | хостинг бота телеграм (0c/1i/p11.0) | хостинг для ботов (0c/1i/p78.0) | хостинг для телеграм бота (0c/1i/p11.0),0,29,0.0,29.17241379310345,0,26,0.0,44.92307692307692,0.0,,3.0,11.5,0.0,-15.75,improved,both,0,55,0.0,36.61818181818182,0,0,0,55,36.61818181818182,0,7,17.571428571428573,хостинг для тг бота,2.0,84.5,https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,False,False,https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,True,ru,Хостинг для Telegram-бота: выбор 2026 | GPTBot,46.0,"Где разместить Telegram-бота для работы 24/7: VPS, PaaS и serverless, polling или webhook, HTTPS, база данных, секреты, мониторинг и перенос.",141.0,Хостинг для Telegram-бота: как выбрать и запустить 24/7,1.0,19.0,1663.0,11.0,11.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-07-27,4.0,,,
https://gptbot.uz/uz/,uz,home,True,200.0,Submitted and indexed,4-10,chatbot_dev,commercial,uz,False,4.0,0.0,o'zbekistonda biznes uchun ai bot (0c/11i/p3.6) | botlar (0c/1i/p6.0) | gptbot (0c/1i/p3.0) | toshkentda chat bot yaratish (0c/1i/p75.0),0,29,0.0,7.517241379310345,2,9,0.2222222222222222,17.0,-2.0,-100.0,20.0,222.2,-0.2222,-9.48,improved,both,2,41,0.048780487804878,9.560975609756095,0,0,2,41,9.560975609756095,0,12,10.916666666666666,o'zbekistonda biznes uchun ai bot,11.0,3.636363636363636,https://gptbot.uz/uz/,False,False,https://gptbot.uz/uz/,True,uz,Biznes uchun AI botlar O‘zbekistonda | GPTBot.uz,48.0,"O‘zbekistonda biznes uchun AI botlar: Telegram, Instagram Direct va WhatsApp. Mijozlarga 24/7 rus va o‘zbek tilida javob berib, arizani menejerga uzatamiz.",155.0,O‘zbekistonda biznes uchun AI botlar,1.0,7.0,711.0,43.0,44.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|FAQPage",True,True,True,True,False,True,2026-07-01,1.0,2026-09-04T21:22:30Z,True,[]
https://gptbot.uz/ru/blog/telegram-bot-na-python/,ru,blog,True,200.0,,21-50,telegram_bots,commercial_investigation,en,False,2.0,0.0,python telegram bot (0c/3i/p34.3) | telegram bot api python (0c/2i/p44.5),0,27,0.0,21.74074074074074,0,101,0.0,39.02970297029703,0.0,,-74.0,-73.3,0.0,-17.29,improved,both,0,128,0.0,35.3828125,0,0,0,128,35.3828125,0,5,6.8,python telegram bot,3.0,34.333333333333336,https://gptbot.uz/ru/blog/telegram-bot-na-python/,False,False,https://gptbot.uz/ru/blog/telegram-bot-na-python/,True,ru,Telegram-бот на Python: инструкция 2026 | GPTBot,48.0,"Как создать Telegram-бота на Python: BotFather, aiogram, структура проекта, polling и webhook, база данных, безопасность, тестирование и запуск 24/7.",149.0,Как создать Telegram-бота на Python с нуля,1.0,16.0,1645.0,11.0,8.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-20,4.0,,,
https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,ru,blog,True,200.0,,21-50,webdev,commercial_investigation,ru,False,4.0,0.0,лендинг или интернет-магазин (0c/4i/p30.8) | лендинг интернет-магазин (0c/3i/p21.3) | лендинг или интернет магазин что лучше (0c/1i/p27.0) | лендинг интернет магазин (0c/1i/p25.0),0,27,0.0,23.444444444444443,0,5,0.0,4.8,0.0,,22.0,440.0,0.0,18.64,worsened,both,0,32,0.0,20.53125,0,0,0,32,20.53125,0,0,,лендинг или интернет-магазин,4.0,30.75,https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,False,False,https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,True,ru,"Лендинг, сайт или магазин: что выбрать | GPTBot.uz",50.0,"Сравнение лендинга, корпоративного сайта и интернет-магазина: задачи, SEO, сроки, контент, интеграции и критерии выбора для бизнеса.",132.0,"Лендинг, корпоративный сайт или интернет-магазин: что выбрать бизнесу",1.0,13.0,1414.0,10.0,6.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-20,1.0,,,
https://gptbot.uz/ru/blog/avtomatizatsiya-zayavok-instruktsiya/,ru,blog,True,200.0,,21-50,leads_automation,commercial_investigation,ru,False,3.0,0.0,автоматизация приема заявок (0c/15i/p58.3) | автоматизация заявок (0c/3i/p7.7) | автоматизация обработки заявок (0c/3i/p71.7),0,25,0.0,46.88,0,0,,,0.0,,25.0,,0.0,,n/a,new,0,27,0.0,46.5925925925926,0,10,0,37,48.729729729729726,0,3,28.33333333333333,автоматизация приема заявок,15.0,58.333333333333336,https://gptbot.uz/ru/blog/avtomatizatsiya-zayavok-instruktsiya/,False,False,https://gptbot.uz/ru/blog/avtomatizatsiya-zayavok-instruktsiya/,True,ru,Автоматизация заявок: пошаговый разбор воронки и сценария,57.0,"Пошаговый разбор: как внедрить автоматизацию заявок в малом и среднем бизнесе. Каналы, сценарий, передача в CRM, метрики и типичные ошибки.",139.0,Автоматизация заявок: пошаговый разбор воронки,1.0,13.0,704.0,8.0,6.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-07-27,1.0,,,
https://gptbot.uz/ru/blog/kak-provesti-audit-digital-marketinga/,ru,blog,True,200.0,,11-20,digital_marketing,commercial_investigation,ru,False,3.0,0.0,аудит digital маркетинга (0c/18i/p8.7) | аудит воронки продаж (0c/2i/p68.5) | audit digital marketing (0c/1i/p2.0),0,25,0.0,17.48,0,22,0.0,21.272727272727277,0.0,,3.0,13.6,0.0,-3.79,improved,both,0,47,0.0,19.25531914893617,0,0,0,47,19.25531914893617,0,0,,аудит digital маркетинга,18.0,8.722222222222221,https://gptbot.uz/ru/blog/kak-provesti-audit-digital-marketinga/,False,False,https://gptbot.uz/ru/blog/kak-provesti-audit-digital-marketinga/,True,ru,Аудит digital-маркетинга: пошаговый чек-лист | GPTBot.uz,56.0,"Пошаговый аудит digital-маркетинга: цели, каналы, реклама, контент, сайт, UTM, конверсии, лиды и CRM. Чек-лист приоритетов для бизнеса.",135.0,Как провести аудит digital-маркетинга и найти потери в воронке,1.0,13.0,1020.0,11.0,4.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-27,1.0,,,
https://gptbot.uz/uz/blog/smm-nima/,uz,blog,True,200.0,,21-50,smm,informational,uz,False,4.0,0.0,smm nima (0c/7i/p41.0) | smm xizmati (0c/4i/p86.0) | smm (0c/1i/p10.0) | smm mutaxassisi (0c/1i/p46.0),0,24,0.0,35.208333333333336,0,0,,,0.0,,24.0,,0.0,,n/a,new,0,24,0.0,35.208333333333336,0,0,0,24,35.208333333333336,0,4,28.75,smm nima,7.0,41.0,https://gptbot.uz/uz/blog/smm-nima/,False,False,https://gptbot.uz/uz/blog/smm-nima/,True,uz,SMM nima: ijtimoiy tarmoqlar orqali marketing,45.0,"SMM nima: ijtimoiy tarmoqlar orqali marketing, qanday ishlaydi, nimalar qilinadi, qaysi ko‘rsatkichlar muhim va qachon bu kanal mos keladi.",139.0,SMM nima: ijtimoiy tarmoqlar orqali marketing,1.0,9.0,850.0,9.0,6.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-09-01,1.0,,,
https://gptbot.uz/uz/blog/marketing-nima/,uz,blog,True,200.0,,21-50,digital_marketing,commercial_investigation,uz,False,5.0,0.0,marketing (0c/6i/p44.5) | marketing nima (0c/6i/p18.0) | marketing haqida (0c/1i/p55.0) | marketing nima uchun kerak (0c/1i/p10.0) | marketing nma (0c/1i/p10.0),0,23,0.0,21.47826086956522,0,0,,,0.0,,23.0,,0.0,,n/a,new,0,23,0.0,21.47826086956522,0,0,0,23,21.47826086956522,0,6,5.666666666666667,marketing,6.0,44.5,https://gptbot.uz/uz/blog/marketing-nima/,False,False,https://gptbot.uz/uz/blog/marketing-nima/,True,uz,"Marketing nima: ta’rifi, turlari va biznesga foydasi",52.0,"Marketing nima: ta’rifi, asosiy turlari (digital, kontent, email), reklamadan farqi va kichik biznesga qanday yordam beradi. Oddiy tilda, misollar bilan.",153.0,"Marketing nima: ta’rifi, turlari va biznesga foydasi",1.0,11.0,965.0,11.0,8.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-09-01,1.0,,,
https://gptbot.uz/ru/gpt-dlya-ucheby/,ru,landing,True,200.0,,21-50,chatgpt_online,transactional,ru,False,3.0,0.0,gpt для учебы (0c/7i/p20.3) | гпт для учебы (0c/5i/p33.2) | телеграм бот помощник в учебе (0c/1i/p81.0),0,22,0.0,23.863636363636363,0,10,0.0,31.9,0.0,,12.0,120.0,0.0,-8.04,improved,both,0,33,0.0,25.60606060606061,0,0,0,33,25.60606060606061,0,7,10.428571428571429,gpt для учебы,7.0,20.285714285714285,https://gptbot.uz/ru/gpt-dlya-ucheby/,False,False,https://gptbot.uz/ru/gpt-dlya-ucheby/,True,ru,GPT для учёбы: как нейросети помогают в обучении | GPTBot,57.0,"GPT как учебный помощник: объяснение тем, план эссе, подготовка к экзаменам и самопроверка. С примерами запросов и правилами честной учёбы.",139.0,GPT для учёбы: как использовать нейросеть школьникам и студентам,1.0,7.0,773.0,15.0,4.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Article|FAQPage",True,True,True,True,True,True,2026-07-12,1.0,,,
https://gptbot.uz/ru/kalkulyator-stoimosti-telegram-bota/,ru,landing,True,200.0,,4-10,,,,False,,,,0,22,0.0,8.272727272727273,0,10,0.0,9.3,0.0,,12.0,120.0,0.0,-1.03,improved,both,0,32,0.0,8.59375,0,0,0,32,8.59375,0,3,8.0,,,,https://gptbot.uz/ru/kalkulyator-stoimosti-telegram-bota/,False,False,https://gptbot.uz/ru/kalkulyator-stoimosti-telegram-bota/,True,ru,Калькулятор стоимости Telegram-бота онлайн 2026 | GPTBot,56.0,"Рассчитайте стоимость Telegram-бота за 2 минуты: задача, CRM, AI, Payme или Click, два языка, срок и ежемесячные расходы. Получите мини-ТЗ для бизнеса.",151.0,Калькулятор стоимости Telegram-бота,1.0,11.0,1165.0,16.0,11.0,2.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage|WebApplication",True,True,True,True,False,True,2026-07-27,1.0,,,
