page,locale,page_type,in_sitemap,http_status,gsc_coverage_state,position_bucket_28d,dominant_topic_28d,dominant_intent_28d,dominant_query_language_28d,language_mismatch_flag,unique_queries_28d,queries_with_clicks_28d,top_queries_28d,current_clicks,current_impressions,current_ctr,current_position,previous_clicks,previous_impressions,previous_ctr,previous_position,clicks_change,clicks_change_pct,impressions_change,impressions_change_pct,ctr_change,position_change,position_direction,status,clicks_90d,impressions_90d,ctr_90d,position_90d,clicks_prev90,impressions_prev90,clicks_all,impressions_all,position_all,clicks_7d,impressions_7d,position_7d,top_query_by_impressions,top_query_impressions,top_query_position,final_url,redirected,noindex,canonical,canonical_self,html_lang,title,title_len,description,description_len,h1,h1_count,h2_count,word_count,internal_link_count,inbound_internal_links,img_count,img_missing_alt,jsonld_types,jsonld_has_faq,jsonld_has_breadcrumb,jsonld_has_org,jsonld_has_service,jsonld_has_article,faq_heading,sitemap_lastmod,telegram_links,gsc_last_crawl,gsc_canonical_matches,gsc_in_sitemap
https://gptbot.uz/ru/ai-bot-s-crm-amocrm-bitrix24/,ru,landing,True,200.0,,4-10,chatbot_dev,commercial_investigation,en,False,1.0,0.0,bitrich ai bot (0c/1i/p9.0),0,107,0.0,7.616822429906542,0,13,0.0,61.30769230769231,0.0,,94.0,723.1,0.0,-53.69,improved,both,0,129,0.0,16.232558139534884,0,0,0,129,16.232558139534884,0,53,5.566037735849057,bitrich ai bot,1.0,9.0,https://gptbot.uz/ru/ai-bot-s-crm-amocrm-bitrix24/,False,False,https://gptbot.uz/ru/ai-bot-s-crm-amocrm-bitrix24/,True,ru,AI-бот с AmoCRM и Bitrix24: передача лидов | GPTBot,51.0,"AI-бот собирает согласованные данные в мессенджере и передаёт лид в AmoCRM или Bitrix24. Scope включает поля, дедупликацию, повторы, мониторинг и восстановление.",161.0,AI-бот с интеграцией AmoCRM и Bitrix24,1.0,16.0,1488.0,22.0,48.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-08-31,1.0,,,
https://gptbot.uz/uz/gpt-uzbek-tilida-ai-chat/,uz,landing,True,200.0,,4-10,other,unknown,uz,False,3.0,0.0,oddiy so'rov uzbek tilida (0c/6i/p10.3) | chatgpt uzbek tilida (0c/3i/p31.0) | chat gpt kodlari (0c/2i/p6.5),0,97,0.0,7.804123711340206,0,47,0.0,8.46808510638298,0.0,,50.0,106.4,0.0,-0.66,improved,both,0,144,0.0,8.020833333333332,0,0,0,144,8.020833333333332,0,19,6.684210526315789,oddiy so'rov uzbek tilida,6.0,10.333333333333334,https://gptbot.uz/uz/gpt-uzbek-tilida-ai-chat/,False,False,https://gptbot.uz/uz/gpt-uzbek-tilida-ai-chat/,True,uz,GPT o‘zbek tilida: prompt yozish va ishlatish qo‘llanmasi,57.0,"GPT o‘zbek tilida qanday ishlaydi: yaxshi prompt yozish, tarjima, o‘qish, marketing va biznes uchun amaliy misollar hamda xavfsizlik qoidalari.",143.0,GPT o‘zbek tilida: AI chatdan qanday foydalanish mumkin,1.0,13.0,1737.0,19.0,7.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Article|FAQPage",True,True,True,True,True,True,2026-08-27,1.0,,,
https://gptbot.uz/ru/instagram-direct-bot/,ru,landing,True,200.0,Submitted and indexed,11-20,instagram_bots,commercial_investigation,ru,False,4.0,0.0,бот для инстаграм директ (0c/39i/p17.3) | директ бот (0c/4i/p55.5) | bot direct instagram (0c/2i/p10.0) | чат бот директ инстаграм (0c/1i/p33.0),0,92,0.0,15.315217391304348,0,24,0.0,41.75,0.0,,68.0,283.3,0.0,-26.43,improved,both,0,145,0.0,24.99310344827586,0,20,0,165,23.939393939393938,0,36,11.27777777777778,бот для инстаграм директ,39.0,17.307692307692307,https://gptbot.uz/ru/instagram-direct-bot/,False,False,https://gptbot.uz/ru/instagram-direct-bot/,True,ru,Бот для Instagram Direct — подключение под бизнес,49.0,"Подключаем бота для Instagram Direct через официальный API: ответы на сообщения и комментарии, сбор заявок, передача менеджеру или в CRM.",137.0,Instagram Direct бот для бизнеса: подключение под ваш аккаунт,1.0,13.0,730.0,19.0,31.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-08-20,1.0,2026-09-06T07:29:06Z,True,['sitemap.xml']
https://gptbot.uz/ru/blog/chto-takoe-ai-menedzher-i-kak-on-rabotaet/,ru,blog,True,200.0,,21-50,other,unknown,ru,False,11.0,0.0,ай менеджер (0c/17i/p22.5) | ai менеджер (0c/12i/p32.4) | ии менеджер (0c/11i/p50.4) | аи менеджер (0c/6i/p26.3) | как работает ии менеджер (0c/4i/p46.8),0,85,0.0,25.294117647058822,0,30,0.0,32.96666666666667,0.0,,55.0,183.3,0.0,-7.67,improved,both,0,121,0.0,27.37190082644628,0,0,0,121,27.37190082644628,0,12,12.916666666666666,ай менеджер,17.0,22.47058823529412,https://gptbot.uz/ru/blog/chto-takoe-ai-menedzher-i-kak-on-rabotaet/,False,False,https://gptbot.uz/ru/blog/chto-takoe-ai-menedzher-i-kak-on-rabotaet/,True,ru,Что такое AI-менеджер и как он работает в продажах,50.0,"Что такое AI-менеджер простыми словами: как он обрабатывает заявки в мессенджерах, чем отличается от AI-бота и автоответчика, когда он окупается в Узбекистане.",159.0,Что такое AI-менеджер и как он работает,1.0,8.0,613.0,7.0,4.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-07-27,1.0,,,
https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,ru,blog,True,200.0,,21-50,telegram_ads,commercial_investigation,ru,False,18.0,0.0,біржа реклами в telegram (0c/6i/p54.7) | біржа реклами в телеграм каналах (0c/6i/p53.5) | реклама у телеграм біржа (0c/6i/p42.5) | біржа реклами у телеграм каналах (0c/5i/p47.6) | біржа реклами у телеграмі (0c/5i/p60.8),0,85,0.0,40.38823529411765,0,0,,,0.0,,85.0,,0.0,,n/a,new,0,85,0.0,40.38823529411765,0,0,0,85,40.38823529411765,0,23,46.47826086956522,біржа реклами в telegram,6.0,54.66666666666666,https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,False,False,https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,True,ru,"Купить рекламу в телеграм: биржи, посевы и Telegram Ads",55.0,"Как купить рекламу в телеграм-каналах: чем биржа отличается от прямого посева, что проверить в канале до оплаты и когда официальная платформа выгоднее.",151.0,Telegram Ads или посевы в каналах: что выбрать бизнесу в Узбекистане,1.0,10.0,2413.0,7.0,10.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-26,4.0,,,
https://gptbot.uz/ru/blog/pochemu-reklama-v-instagram-ne-prinosit-zayavki/,ru,blog,True,200.0,,4-10,,,,False,,,,0,84,0.0,6.630952380952381,0,5,0.0,5.8,0.0,,79.0,1580.0,0.0,0.83,worsened,both,0,89,0.0,6.584269662921348,0,0,0,89,6.584269662921348,0,10,8.9,,,,https://gptbot.uz/ru/blog/pochemu-reklama-v-instagram-ne-prinosit-zayavki/,False,False,https://gptbot.uz/ru/blog/pochemu-reklama-v-instagram-ne-prinosit-zayavki/,True,ru,Почему реклама в Instagram не приносит заявки,45.0,"Почему клики из Instagram не превращаются в заявки: проверяем оффер, креатив, профиль, Direct, скорость ответа, CRM и аналитику по шагам.",137.0,Почему реклама в Instagram не приносит заявки: 15 причин и как исправить воронку,1.0,23.0,4180.0,22.0,11.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-27,1.0,,,
https://gptbot.uz/ru/gde-polzovatsya-gpt-besplatno/,ru,landing,True,200.0,,4-10,chatgpt_online,transactional,ru,False,1.0,0.0,как пользоваться gpt бесплатно (0c/2i/p8.0),0,79,0.0,7.177215189873418,0,15,0.0,9.066666666666666,0.0,,64.0,426.7,0.0,-1.89,improved,both,0,99,0.0,7.414141414141414,0,0,0,99,7.414141414141414,0,26,7.769230769230769,как пользоваться gpt бесплатно,2.0,8.0,https://gptbot.uz/ru/gde-polzovatsya-gpt-besplatno/,False,False,https://gptbot.uz/ru/gde-polzovatsya-gpt-besplatno/,True,ru,Где пользоваться GPT бесплатно: лучшие сервисы | GPTBot,55.0,"Где пользоваться GPT бесплатно: варианты доступа, честные лимиты и риски бесплатных сервисов, безопасный старт в AI-чате GPTBot.uz.",131.0,Где пользоваться GPT бесплатно: варианты и честные ограничения,1.0,7.0,785.0,14.0,3.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Article|FAQPage",True,True,True,True,True,True,2026-07-12,1.0,,,
https://gptbot.uz/uz/blog/instagram-direct-ai-bot-qanday-ishlaydi/,uz,blog,True,200.0,,4-10,instagram_bots,informational,uz,False,4.0,0.0,instagram direct nima (0c/27i/p7.1) | instagramda direct nima (0c/10i/p10.3) | direct nima (0c/1i/p9.0) | direct nima degani (0c/1i/p9.0),0,71,0.0,7.71830985915493,0,32,0.0,8.59375,0.0,,39.0,121.9,0.0,-0.88,improved,both,0,108,0.0,8.49074074074074,0,0,0,108,8.49074074074074,0,8,8.125,instagram direct nima,27.0,7.111111111111111,https://gptbot.uz/uz/blog/instagram-direct-ai-bot-qanday-ishlaydi/,False,False,https://gptbot.uz/uz/blog/instagram-direct-ai-bot-qanday-ishlaydi/,True,uz,Instagram Direct AI-bot: avtomatik javob va lidlar (2026),57.0,"Instagram Direct’da AI-bot qanday ishlaydi: xabarlarga javob, kommentlardan Direct’ga o‘tkazish, kvalifikatsiya va CRM’ga uzatish. O‘zbekiston biznesi uchun.",157.0,Instagram Direct uchun AI-bot qanday ishlaydi va nima uchun kerak,1.0,10.0,593.0,10.0,3.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-27,1.0,,,
https://gptbot.uz/uz/blog/target-reklama-nima/,uz,blog,True,200.0,,4-10,digital_marketing,commercial_investigation,uz,False,3.0,0.0,таргет нима (0c/23i/p8.3) | target nima (0c/9i/p7.0) | target reklama (0c/1i/p12.0),0,70,0.0,6.928571428571429,0,0,,,0.0,,70.0,,0.0,,n/a,new,0,70,0.0,6.928571428571429,0,0,0,70,6.928571428571429,0,42,6.928571428571429,таргет нима,23.0,8.26086956521739,https://gptbot.uz/uz/blog/target-reklama-nima/,False,False,https://gptbot.uz/uz/blog/target-reklama-nima/,True,uz,Target reklama nima: O‘zbekistonda qanday ishlaydi,50.0,"Target reklama nima, kontekst reklamadan nimasi bilan farq qiladi: auditoriya, kreativ, byudjet va o‘lchash. O‘zbekiston uchun amaliy cheklovlar va tez-tez uchraydigan xatolar.",176.0,Target reklama nima va u O‘zbekistonda qanday ishlaydi,1.0,8.0,629.0,8.0,6.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-09-01,1.0,,,
https://gptbot.uz/uz/javob/,uz,landing,True,200.0,,4-10,,,,False,,,,0,66,0.0,8.0,0,6,0.0,4.333333333333334,0.0,,60.0,1000.0,0.0,3.67,worsened,both,0,72,0.0,7.694444444444445,0,0,0,72,7.694444444444445,0,27,5.703703703703703,,,,https://gptbot.uz/uz/javob/,False,False,https://gptbot.uz/uz/javob/,True,uz,Telegram ovozli xabariga javob va tahlil — GPTBot Javob,55.0,"Ovozli xabar yuboring: GPTBot transkript, tayyor javob hamda bayonotlar, qarama-qarshiliklar va noaniq va’dalar tahlilini beradi. Audio saqlanmaydi.",148.0,GPTBot Javob — ovozli xabarga javob va mazmun tahlili,1.0,7.0,717.0,12.0,3.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-07-17,2.0,,,
https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,ru,landing,True,200.0,,21-50,whatsapp_bots,commercial_investigation,ru,False,4.0,0.0,ватсап бот для бизнеса (0c/23i/p36.7) | whatsapp бот для бизнеса (0c/16i/p37.4) | ватсап бот для бизнеса бесплатно (0c/8i/p23.8) | whatsapp чат бот для бизнеса (0c/5i/p38.2),0,65,0.0,29.6,1,23,0.0434782608695652,29.73913043478261,-1.0,-100.0,42.0,182.6,-0.0435,-0.14,stable,both,1,91,0.0109890109890109,28.9010989010989,0,0,1,91,28.9010989010989,0,14,19.571428571428573,ватсап бот для бизнеса,23.0,36.65217391304348,https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,False,False,https://gptbot.uz/ru/whatsapp-bot-dlya-biznesa/,True,ru,"WhatsApp-бот для бизнеса в Узбекистане — AI-ответы 24/7, от 1 490 000 сум | GPTBot",82.0,"WhatsApp-бот для бизнеса в Узбекистане: автоответы и AI по базе знаний на русском и узбекском, сбор заявок, передача в CRM. Тарифы от 1 490 000 сум, запуск от 5 дней, ограничения платформы описаны честно.",204.0,WhatsApp-бот для бизнеса в Узбекистане,1.0,18.0,1430.0,23.0,17.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-09-03,1.0,,,
https://gptbot.uz/ru/blog/dogovor-na-okazanie-smm-uslug-v-uzbekistane/,ru,blog,True,200.0,,4-10,smm,commercial,ru,False,1.0,0.0,договор на оказание услуг смм (0c/1i/p6.0),0,62,0.0,5.741935483870968,2,7,0.2857142857142857,4.857142857142858,-2.0,-100.0,55.0,785.7,-0.2857,0.88,worsened,both,2,69,0.0289855072463768,5.652173913043479,0,0,2,69,5.652173913043479,0,17,5.882352941176471,договор на оказание услуг смм,1.0,6.0,https://gptbot.uz/ru/blog/dogovor-na-okazanie-smm-uslug-v-uzbekistane/,False,False,https://gptbot.uz/ru/blog/dogovor-na-okazanie-smm-uslug-v-uzbekistane/,True,ru,Договор на оказание SMM-услуг в Узбекистане: что учесть,55.0,"Какие нормы Гражданского кодекса Узбекистана применяются к SMM-договору, чем рискован российский шаблон и какие условия стоит прописать до подписания.",150.0,Договор на оказание SMM-услуг в Узбекистане,1.0,10.0,1974.0,7.0,7.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-04,1.0,,,
https://gptbot.uz/ru/blog/ai-bot-uzbekskiy-yazyk-kak-rabotaet/,ru,blog,True,200.0,,11-20,ai_general,informational,ru,False,2.0,0.0,ии на узбекском языке (0c/6i/p11.5) | искусственный интеллект на узбекском языке (0c/1i/p10.0),0,61,0.0,10.311475409836063,0,16,0.0,9.375,0.0,,45.0,281.2,0.0,0.94,worsened,both,0,78,0.0,10.115384615384617,0,0,0,78,10.115384615384617,0,29,6.862068965517241,ии на узбекском языке,6.0,11.5,https://gptbot.uz/ru/blog/ai-bot-uzbekskiy-yazyk-kak-rabotaet/,False,False,https://gptbot.uz/ru/blog/ai-bot-uzbekskiy-yazyk-kak-rabotaet/,True,ru,Как AI-бот понимает узбекский язык и смешанную речь,51.0,"Как AI-бот работает с узбекской латиницей, кириллицей, диалектами и смешанной речью. Практические ограничения и проверка ответов для бизнеса.",141.0,"Как AI-бот понимает узбекский язык: диалекты, смешанная речь и голосовые",1.0,9.0,995.0,8.0,6.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-07-27,1.0,,,
https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,ru,blog,True,200.0,,4-10,instagram_bots,commercial,ru,False,10.0,0.0,монетизация инстаграм в узбекистане (0c/6i/p6.5) | ведение инстаграм заказать (0c/2i/p20.0) | instachi (0c/1i/p2.0) | instagram chi (0c/1i/p3.0) | smm цена (0c/1i/p14.0),0,56,0.0,7.785714285714286,0,0,,,0.0,,56.0,,0.0,,n/a,new,0,56,0.0,7.785714285714286,0,0,0,56,7.785714285714286,0,25,10.36,монетизация инстаграм в узбекистане,6.0,6.5,https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,False,False,https://gptbot.uz/ru/blog/skolko-stoit-smm-i-vedenie-instagram-uzbekistan/,True,ru,Сколько стоит SMM и ведение Instagram в Узбекистане: цены 2026,62.0,"Цены на SMM и ведение Instagram в Узбекистане: что входит в работу, сколько стоит контент, комьюнити и таргет. Таблица по форматам и частые ошибки.",147.0,Сколько стоит SMM и ведение Instagram в Узбекистане в 2026 году,1.0,8.0,639.0,8.0,5.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-09-02,1.0,,,
https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,ru,blog,True,200.0,,21-50,digital_marketing,commercial_investigation,ru,False,17.0,0.0,словарь маркетинговых терминов (0c/7i/p18.6) | маркетинговые слова (0c/6i/p24.7) | основные маркетинговые термины (0c/5i/p27.6) | маркетинговый словарь (0c/4i/p20.2) | маркетинговые термины (0c/2i/p22.0),0,55,0.0,21.163636363636364,0,22,0.0,25.772727272727277,0.0,,33.0,150.0,0.0,-4.61,improved,both,0,77,0.0,22.48051948051948,0,0,0,77,22.48051948051948,0,0,,словарь маркетинговых терминов,7.0,18.571428571428573,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,False,False,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,True,ru,Словарь маркетинговых терминов: 30 понятий простыми словами,59.0,"Что такое лид, CPA, CPM, CR, ROI, сегментация, воронка, email- и прямой маркетинг, маркетинг-кит и план маркетинга — короткие определения с примерами расчёта.",158.0,Маркетинговые термины простыми словами,1.0,8.0,1628.0,11.0,9.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-27,1.0,,,
https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,ru,blog,True,200.0,,51+,seo,informational,ru,False,9.0,0.0,аудит сайта чек лист (0c/35i/p67.5) | чек лист аудита сайта (0c/4i/p65.2) | технический аудит сайта чек лист (0c/3i/p82.0) | seo чек лист (0c/2i/p88.5) | аудит сайта пример (0c/2i/p94.0),0,55,0.0,72.52727272727273,0,179,0.0,86.65921787709497,0.0,,-124.0,-69.3,0.0,-14.13,improved,both,0,234,0.0,83.33760683760684,0,0,0,234,83.33760683760684,0,3,85.33333333333333,аудит сайта чек лист,35.0,67.45714285714286,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,False,False,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,True,ru,SEO-аудит сайта: чек-лист технической и контентной проверки,59.0,"Практический SEO-аудит сайта: индексирование, canonical, robots.txt, sitemap, скорость, мета-теги, контент, ссылки и заявки. Чек-лист по приоритетам.",149.0,SEO-аудит сайта: чек-лист для бизнеса,1.0,19.0,1677.0,9.0,14.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-07-28,1.0,,,
https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,ru,blog,True,200.0,,51+,other,unknown,neutral,False,14.0,0.0,cpa cpl (0c/2i/p43.0) | cpa cpl traffic (0c/2i/p92.5) | cpc and cpa (0c/1i/p81.0) | cpc c3 (0c/1i/p77.0) | cpc cpa cpl cpm cpi cps ecpc ecpm cr ctr (0c/1i/p43.0),0,51,0.0,54.80392156862745,0,24,0.0,55.375,0.0,,27.0,112.5,0.0,-0.57,improved,both,0,75,0.0,54.986666666666665,0,0,0,75,54.986666666666665,0,0,,cpa cpl,2.0,43.0,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,False,False,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,True,ru,"CPA, CPM, CPC и CPL: модели оплаты рекламы простыми словами",59.0,"Чем отличаются CPM, CPC, CPL, CPA, CPO и CPS, как считать каждую модель, что такое CTR, CR, ROI и ROMI и какую модель выбрать под задачу бизнеса.",145.0,"CPA, CPM, CPC и CPL: за что вы платите в рекламе",1.0,11.0,1291.0,9.0,5.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-08-27,1.0,,,
https://gptbot.uz/ru/avtomatizatsiya-prodazh/,ru,landing,True,200.0,,21-50,leads_automation,commercial_investigation,ru,False,12.0,0.0,автоматизация продаж (0c/7i/p16.9) | автоматизация продаж в мессенджерах (0c/4i/p72.0) | автоматизация продаж ии (0c/4i/p28.8) | автоматизация продажи товаров (0c/4i/p25.0) | chatbot crm (0c/2i/p25.0),0,50,0.0,29.86,0,24,0.0,42.0,0.0,,26.0,108.3,0.0,-12.14,improved,both,0,86,0.0,37.13953488372093,0,3,0,89,37.87640449438202,0,13,18.53846153846154,автоматизация продаж,7.0,16.857142857142858,https://gptbot.uz/ru/avtomatizatsiya-prodazh/,False,False,https://gptbot.uz/ru/avtomatizatsiya-prodazh/,True,ru,Автоматизация продаж с AI — CRM + чат-бот | GPTBot,50.0,"Автоматизация продаж с AI-ботом: ответы в Telegram и Instagram, квалификация лидов и аналитика 24/7. Меньше ручного труда, больше доведённых сделок.",148.0,"Автоматизация продаж: больше сделок, меньше ручного труда",1.0,13.0,642.0,14.0,14.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-06-25,1.0,,,
https://gptbot.uz/ru/avtomatizatsiya-zayavok/,ru,landing,True,200.0,,21-50,leads_automation,commercial_investigation,ru,False,9.0,0.0,автоматизация приема заявок (0c/19i/p36.7) | автоматизация обработки заявок (0c/8i/p60.1) | ai обработка заявок (0c/2i/p67.5) | автоматическая обработка заявок ии (0c/2i/p88.5) | генерация заявок (0c/2i/p25.0),0,50,0.0,38.9,0,8,0.0,32.625,0.0,,42.0,525.0,0.0,6.27,worsened,both,0,90,0.0,34.95555555555556,0,9,0,99,32.23232323232323,0,13,42.69230769230769,автоматизация приема заявок,19.0,36.68421052631579,https://gptbot.uz/ru/avtomatizatsiya-zayavok/,False,False,https://gptbot.uz/ru/avtomatizatsiya-zayavok/,True,ru,Автоматизация заявок с AI — Telegram и Instagram 24/7,53.0,"Автоматизация заявок с AI: бот отвечает на запросы клиентов в Telegram и Instagram 24/7, собирает имя и телефон, передаёт горячие лиды менеджеру или в CRM.",155.0,Автоматизация заявок: не теряйте клиентов,1.0,13.0,737.0,19.0,63.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-06-25,1.0,,,
https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,ru,blog,True,200.0,,21-50,seo,commercial,ru,False,26.0,0.0,цены на seo продвижение (0c/6i/p64.3) | продвижение сайта цена (0c/4i/p45.5) | seo продвижение цены (0c/2i/p9.0) | seo аудит сайта цена (0c/1i/p14.0) | seo оптимизация сайта стоимость (0c/1i/p6.0),0,47,0.0,26.106382978723403,0,18,0.0,11.5,0.0,,29.0,161.1,0.0,14.61,worsened,both,0,65,0.0,22.06153846153846,0,0,0,65,22.06153846153846,0,0,,цены на seo продвижение,6.0,64.33333333333334,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,False,False,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,True,ru,Стоимость SEO-продвижения в Ташкенте: состав цены,49.0,"Сколько стоит SEO-продвижение в Ташкенте: публичные ориентиры 2026 года, состав сметы, скрытые расходы и вопросы подрядчику до договора.",136.0,Сколько стоит SEO-продвижение сайта в Ташкенте,1.0,13.0,1537.0,10.0,8.0,2.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-07-28,1.0,,,
https://gptbot.uz/uz/gpt-bot-biznes-uchun/,uz,landing,True,200.0,,11-20,chatbot_dev,commercial_investigation,uz,False,3.0,0.0,savollarga javoblar beruvchi bot (0c/26i/p8.3) | gpt bot (0c/5i/p5.8) | o'zbekistonda biznes uchun ai bot (0c/4i/p51.5),0,46,0.0,11.673913043478262,0,6,0.0,10.333333333333334,0.0,,40.0,666.7,0.0,1.34,worsened,both,0,58,0.0,11.551724137931034,0,11,0,69,10.159420289855072,0,14,11.0,savollarga javoblar beruvchi bot,26.0,8.346153846153847,https://gptbot.uz/uz/gpt-bot-biznes-uchun/,False,False,https://gptbot.uz/uz/gpt-bot-biznes-uchun/,True,uz,GPT bot biznes uchun — aqlli AI-chatbot 24/7 | GPTBot,53.0,GPT bot tabiiy tilni tushunadi va oddiy tugmali botdan farqli o‘laroq nostandart savollarga javob beradi. 24/7 muloqot va arizalarni CRM’ga uzatish.,148.0,Biznes uchun GPT bot: aqlli 24/7 javob beruvchi,1.0,12.0,773.0,16.0,17.0,1.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-06-25,1.0,,,
https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,ru,landing,True,200.0,,11-20,digital_marketing,commercial,ru,False,11.0,0.0,заказать таргетинговую рекламу (0c/3i/p10.0) | таргетированная реклама заказать (0c/3i/p7.0) | заказать таргет (0c/2i/p7.0) | заказать таргетинг (0c/2i/p7.5) | таргет реклама заказать (0c/2i/p10.0),0,44,0.0,11.704545454545457,0,0,,,0.0,,44.0,,0.0,,n/a,new,0,44,0.0,11.704545454545457,0,0,0,44,11.704545454545457,0,12,16.0,заказать таргетинговую рекламу,3.0,10.0,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,False,False,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,True,ru,Таргетированная реклама в Ташкенте — запуск от 1 990 000 сум | GPTBot.uz,72.0,"Таргетированная реклама в Instagram, Facebook и Telegram для бизнеса в Ташкенте: креативная система, A/B-тесты, лид-формы и передача заявок в бота или CRM. Запуск от 1 990 000 сум, ведение от 1 490 000 сум в месяц, бюджет отдельно.",231.0,"Таргетированная реклама в Ташкенте: креативы, аудитории и заявки",1.0,11.0,1747.0,17.0,77.0,2.0,1.0,"['Organization', 'ProfessionalService']|Person|WebSite|BreadcrumbList|WebPage|Service|FAQPage",True,True,True,True,False,True,2026-09-04,1.0,,,
https://gptbot.uz/uz/blog/smm-xizmati-narxi-ozbekiston-2026/,uz,blog,True,200.0,,4-10,,,,False,,,,0,43,0.0,5.697674418604652,0,0,,,0.0,,43.0,,0.0,,n/a,new,0,43,0.0,5.697674418604652,0,0,0,43,5.697674418604652,0,12,5.0,,,,https://gptbot.uz/uz/blog/smm-xizmati-narxi-ozbekiston-2026/,False,False,https://gptbot.uz/uz/blog/smm-xizmati-narxi-ozbekiston-2026/,True,uz,SMM xizmati narxi O'zbekiston 2026: Instagram yuritish qancha,61.0,"O'zbekistonda SMM va Instagram yuritish narxi 2026: faqat kontent, kontent va nashr, to'liq yuritish va target. Jadval va keng tarqalgan xatolar.",145.0,O'zbekistonda SMM xizmati narxi 2026: qancha turadi,1.0,8.0,579.0,8.0,5.0,1.0,1.0,"['Organization', 'ProfessionalService']|WebSite|Person|BreadcrumbList|Article|FAQPage",True,True,True,True,True,True,2026-09-02,1.0,,,
