url,in_sitemap,sitemap_lastmod,status,final_url,redirected,noindex,meta_robots,x_robots_tag,canonical,canonical_self,canonical_count,html_lang,title,title_len,description,description_len,h1,h1_count,h2_count,h3_count,word_count,internal_link_count,external_link_count,telegram_links,img_count,img_missing_alt,jsonld_types,jsonld_has_faq,jsonld_has_breadcrumb,jsonld_has_org,jsonld_has_localbusiness,jsonld_has_service,jsonld_has_article,faq_heading,og_title,og_image,twitter_card,hreflang,html_bytes
https://gptbot.uz/ru/blog/instagram-telegram-crm-odna-voronka-zayavok/,True,2026-07-27,200,https://gptbot.uz/ru/blog/instagram-telegram-crm-odna-voronka-zayavok/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/instagram-telegram-crm-odna-voronka-zayavok/,True,1,ru,"Instagram, Telegram и CRM: воронка заявок | GPTBot.uz",53,"Как собрать обращения из Instagram и Telegram в одну воронку: быстрый ответ, квалификация, карточка лида и handoff менеджеру.",125,"Instagram, Telegram и CRM: одна воронка заявок",1,10,6,713,9,5,2,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,"Instagram, Telegram и CRM: одна воронка заявок",https://gptbot.uz/assets/blog/instagram-telegram-crm-odna-voronka-zayavok-1200.webp,summary_large_image,"{""ru"": ""https://gptbot.uz/ru/blog/instagram-telegram-crm-odna-voronka-zayavok/"", ""uz"": ""https://gptbot.uz/uz/blog/instagram-telegram-crm-bitta-ariza-voronkasi/"", ""x-default"": ""https://gptbot.uz/ru/blog/instagram-telegram-crm-odna-voronka-zayavok/""}",52534
https://gptbot.uz/ru/blog/kak-ai-bot-pomogaet-ne-teryat-klientov-posle-reklamy/,True,2026-07-27,200,https://gptbot.uz/ru/blog/kak-ai-bot-pomogaet-ne-teryat-klientov-posle-reklamy/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-ai-bot-pomogaet-ne-teryat-klientov-posle-reklamy/,True,1,ru,AI-бот: не терять клиентов после рекламы | GPTBot.uz,52,"Что делает AI-бот в первые секунды после клика по рекламе: квалификация лида, сбор контакта, передача менеджеру и аккуратное напоминание.",137,Как AI-бот помогает не терять клиентов после рекламы,1,10,5,748,9,2,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как AI-бот помогает не терять клиентов после рекламы,https://gptbot.uz/assets/blog/kak-ai-bot-pomogaet-ne-teryat-klientov-posle-reklamy-1200.webp,summary_large_image,{},55396
https://gptbot.uz/ru/blog/kak-oplatit-chatgpt-v-uzbekistane/,True,2026-07-30,200,https://gptbot.uz/ru/blog/kak-oplatit-chatgpt-v-uzbekistane/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-oplatit-chatgpt-v-uzbekistane/,True,1,ru,Как оплатить ChatGPT в Узбекистане в 2026 году,46,"Как оплачивать ChatGPT Plus в Узбекистане: официальный checkout, банковская карта, App Store и Google Play, ошибки платежа и защита от посредников.",147,"Как оплатить ChatGPT в Узбекистане: карты, приложения и ошибки платежа",1,10,8,1068,10,6,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как оплатить ChatGPT в Узбекистане безопасно,https://gptbot.uz/assets/blog/kak-oplatit-chatgpt-v-uzbekistane-1200.webp,summary_large_image,{},65949
https://gptbot.uz/ru/blog/kak-podgotovit-biznes-k-zapusku-gpt-bota/,True,2026-07-27,200,https://gptbot.uz/ru/blog/kak-podgotovit-biznes-k-zapusku-gpt-bota/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-podgotovit-biznes-k-zapusku-gpt-bota/,True,1,ru,Подготовка бизнеса к запуску GPT-бота | GPTBot.uz,49,"FAQ, база знаний, handoff-правила и RU + UZ сценарии: что бизнесу в Узбекистане нужно подготовить до запуска GPT-бота в Telegram и Instagram.",141,Как подготовить бизнес в Узбекистане к запуску GPT-бота,1,10,6,664,9,3,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как подготовить бизнес в Узбекистане к запуску GPT-бота,https://gptbot.uz/assets/blog/kak-podgotovit-biznes-k-zapusku-gpt-bota-1200.webp,summary_large_image,"{""ru"": ""https://gptbot.uz/ru/blog/kak-podgotovit-biznes-k-zapusku-gpt-bota/"", ""uz"": ""https://gptbot.uz/uz/blog/gpt-botni-ishga-tushirishdan-oldin-biznesni-tayyorlash/"", ""x-default"": ""https://gptbot.uz/ru/blog/kak-podgotovit-biznes-k-zapusku-gpt-bota/""}",51627
https://gptbot.uz/ru/blog/kak-podklyuchit-chatgpt-k-telegram-botu/,True,2026-07-27,200,https://gptbot.uz/ru/blog/kak-podklyuchit-chatgpt-k-telegram-botu/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-podklyuchit-chatgpt-k-telegram-botu/,True,1,ru,Как подключить ChatGPT к Telegram-боту | GPTBot,47,"Как подключить ChatGPT к Telegram-боту через OpenAI API: архитектура, ключи, Responses API, база знаний, память, лимиты, безопасность и запуск.",143,Как подключить ChatGPT к Telegram-боту: схема и запуск,1,18,10,1688,11,6,2,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как подключить ChatGPT к Telegram-боту,https://gptbot.uz/assets/blog/kak-podklyuchit-chatgpt-k-telegram-botu-1200.webp,summary_large_image,{},84894
https://gptbot.uz/ru/blog/kak-proverit-podryadchika-reklama-sayt-uzbekistan/,True,2026-09-02,200,https://gptbot.uz/ru/blog/kak-proverit-podryadchika-reklama-sayt-uzbekistan/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-proverit-podryadchika-reklama-sayt-uzbekistan/,True,1,ru,Как проверить подрядчика по рекламе и сайту: чеклист,52,"Пять проверок до оплаты, красные флаги, что зафиксировать в договоре. Как за 15 минут понять, можно ли доверять исполнителю. Чеклист для бизнеса в Узбекистане.",159,Как проверить подрядчика до оплаты: чеклист,1,7,6,746,8,2,1,1,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как проверить подрядчика по рекламе и сайту: чеклист,https://gptbot.uz/assets/landing/og.jpg,summary_large_image,{},55710
https://gptbot.uz/ru/blog/kak-provesti-audit-digital-marketinga/,True,2026-08-27,200,https://gptbot.uz/ru/blog/kak-provesti-audit-digital-marketinga/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-provesti-audit-digital-marketinga/,True,1,ru,Аудит digital-маркетинга: пошаговый чек-лист | GPTBot.uz,56,"Пошаговый аудит digital-маркетинга: цели, каналы, реклама, контент, сайт, UTM, конверсии, лиды и CRM. Чек-лист приоритетов для бизнеса.",135,Как провести аудит digital-маркетинга и найти потери в воронке,1,13,6,1020,11,4,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Аудит digital-маркетинга: полный чек-лист воронки,https://gptbot.uz/assets/digital/kak-provesti-audit-digital-marketinga-1200.webp,summary_large_image,{},70915
https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,True,2026-07-27,200,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,True,1,ru,Как создать Telegram-бота: инструкция 2026 | GPTBot,51,"Как создать Telegram-бота через BotFather: без кода, на Python или с AI. Разбираем сценарий, хостинг, CRM, Payme и запуск в Узбекистане.",136,Как создать Telegram-бота бесплатно: пошаговая инструкция 2026,1,21,16,3387,17,7,6,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как создать Telegram-бота: пошаговая инструкция 2026,https://gptbot.uz/assets/blog/kak-sozdat-telegram-bota-1200.webp,summary_large_image,{},149455
https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/,True,2026-07-27,200,https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/,True,1,ru,Как выбрать AI-бота для бизнеса: чек-лист запуска,49,"Как выбрать AI-бота для бизнеса в Узбекистане: сценарии, интеграции, ошибки, критерии и подготовка к запуску Telegram-бота.",123,Как выбрать AI-бота для бизнеса,1,12,13,1409,11,4,3,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как выбрать AI-бота для бизнеса: чек-лист запуска,https://gptbot.uz/assets/blog/kak-vybrat-ai-bota-dlya-biznesa-1200.webp,summary_large_image,"{""ru"": ""https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/"", ""uz"": ""https://gptbot.uz/uz/blog/ai-botni-biznes-uchun-qanday-tanlash/"", ""x-default"": ""https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/""}",70987
https://gptbot.uz/ru/blog/kak-vybrat-digital-agentstvo-v-tashkente/,True,2026-08-20,200,https://gptbot.uz/ru/blog/kak-vybrat-digital-agentstvo-v-tashkente/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-vybrat-digital-agentstvo-v-tashkente/,True,1,ru,Как выбрать digital-агентство в Ташкенте: 12 критериев,54,"Как выбрать digital-агентство в Ташкенте: проверить стратегию, команду, доступы, аналитику, договор, отчётность и обещания до подписания контракта.",147,Как выбрать digital-агентство в Ташкенте и не купить красивые отчёты,1,9,9,945,13,4,2,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как выбрать digital-агентство в Ташкенте: чек-лист,https://gptbot.uz/assets/digital/kak-vybrat-digital-agentstvo-v-tashkente-1200.webp,summary_large_image,{},71144
https://gptbot.uz/ru/blog/kak-vybrat-razrabotchika-sayta-v-tashkente/,True,2026-07-30,200,https://gptbot.uz/ru/blog/kak-vybrat-razrabotchika-sayta-v-tashkente/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kak-vybrat-razrabotchika-sayta-v-tashkente/,True,1,ru,Как выбрать разработчика сайта в Ташкенте: чек-лист,51,"Как выбрать разработчика сайта в Ташкенте: проверить портфолио, смету, договор, SEO, безопасность, права на проект и поддержку.",127,Как выбрать разработчика сайта в Ташкенте и не переплачивать за переделку,1,13,8,1395,7,6,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Как выбрать разработчика сайта в Ташкенте,https://gptbot.uz/assets/website-development/kak-vybrat-razrabotchika-sayta-v-tashkente-1200.webp,summary_large_image,{},87242
https://gptbot.uz/ru/blog/kakoi-ai-bot-nuzhen-vashei-nishe-v-uzbekistane/,True,2026-07-27,200,https://gptbot.uz/ru/blog/kakoi-ai-bot-nuzhen-vashei-nishe-v-uzbekistane/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/kakoi-ai-bot-nuzhen-vashei-nishe-v-uzbekistane/,True,1,ru,AI-бот под вашу нишу в Узбекистане | GPTBot.uz,46,"Сравниваем сценарии для клиники, салона, учебного центра, магазина и HoReCa: что бот должен спрашивать и куда передавать заявку.",128,Какой AI-бот нужен вашей нише в Узбекистане,1,9,6,628,10,2,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Какой AI-бот нужен вашей нише в Узбекистане,https://gptbot.uz/assets/blog/kakoi-ai-bot-nuzhen-vashei-nishe-v-uzbekistane-1200.webp,summary_large_image,"{""ru"": ""https://gptbot.uz/ru/blog/kakoi-ai-bot-nuzhen-vashei-nishe-v-uzbekistane/"", ""uz"": ""https://gptbot.uz/uz/blog/qaysi-ai-bot-qaysi-nishaga-mos-uzbekistonda/"", ""x-default"": ""https://gptbot.uz/ru/blog/kakoi-ai-bot-nuzhen-vashei-nishe-v-uzbekistane/""}",51040
https://gptbot.uz/ru/blog/keys-cake-city-platforma-kondirterskoy/,True,2026-09-03,200,https://gptbot.uz/ru/blog/keys-cake-city-platforma-kondirterskoy/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/keys-cake-city-platforma-kondirterskoy/,True,1,ru,"Кейс Cake City: сайт, каталог, Telegram-бот и CRM для кондитерской сети | GPTBot",80,"Как для кондитерской Cake City (Гулистан, Сырдарьинская область) построена единая платформа: многоязычный сайт cakecity.uz, каталог с заявкой на заказ, Telegram-бот, Mini App, админка и учёт доставки.",200,"Кейс Cake City: одна платформа для сайта, заказов, Telegram-бота и доставки",1,7,4,634,8,2,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,"Кейс Cake City: сайт, каталог, Telegram-бот и CRM для кондитерской сети | GPTBot",https://gptbot.uz/assets/blog/keys-cake-city-platforma-kondirterskoy-1200.webp,summary_large_image,{},50188
https://gptbot.uz/ru/blog/keys-graver-studio-seo-sayt-b2b/,True,2026-09-03,200,https://gptbot.uz/ru/blog/keys-graver-studio-seo-sayt-b2b/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/keys-graver-studio-seo-sayt-b2b/,True,1,ru,"Кейс Graver Studio: сайт на Next.js, SEO-архитектура RU/UZ и реклама для B2B | GPTBot",85,"Как для студии лазерной гравировки Graver Studio (Ташкент) собраны сайт с CMS, SEO-структура money pages на русском и узбекском, продуктовые страницы, блог из 139 материалов, CRM и рекламные креативы.",200,"Кейс Graver Studio: SEO-архитектура, сайт и реклама для B2B-подарков",1,7,4,616,8,2,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,"Кейс Graver Studio: сайт на Next.js, SEO-архитектура RU/UZ и реклама для B2B | GPTBot",https://gptbot.uz/assets/blog/keys-graver-studio-seo-sayt-b2b-1200.webp,summary_large_image,{},50067
https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,True,2026-08-20,200,https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,True,1,ru,"Лендинг, сайт или магазин: что выбрать | GPTBot.uz",50,"Сравнение лендинга, корпоративного сайта и интернет-магазина: задачи, SEO, сроки, контент, интеграции и критерии выбора для бизнеса.",132,"Лендинг, корпоративный сайт или интернет-магазин: что выбрать бизнесу",1,13,9,1414,10,5,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,"Лендинг, корпоративный сайт или интернет-магазин",https://gptbot.uz/assets/website-development/lending-korporativnyy-sayt-ili-internet-magazin-1200.webp,summary_large_image,{},84114
https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,True,2026-08-27,200,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,True,1,ru,Словарь маркетинговых терминов: 30 понятий простыми словами,59,"Что такое лид, CPA, CPM, CR, ROI, сегментация, воронка, email- и прямой маркетинг, маркетинг-кит и план маркетинга — короткие определения с примерами расчёта.",158,Маркетинговые термины простыми словами,1,8,35,1628,11,2,1,1,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Словарь маркетинговых терминов простыми словами,https://gptbot.uz/assets/landing/og.jpg,summary_large_image,{},78930
https://gptbot.uz/ru/blog/neyroseti-dlya-biznesa-v-uzbekistane/,True,2026-07-27,200,https://gptbot.uz/ru/blog/neyroseti-dlya-biznesa-v-uzbekistane/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/neyroseti-dlya-biznesa-v-uzbekistane/,True,1,ru,Нейросети для бизнеса в Узбекистане: 12 задач для ИИ,52,"Какие нейросети реально работают в Узбекистане в 2026 году, сколько это стоит в сумах и с чего начать малому бизнесу. 12 практических задач и план внедрения.",157,"Нейросети для бизнеса в Узбекистане в 2026 году: 12 задач, которые уже можно отдать ИИ",1,11,17,1426,9,3,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Нейросети для бизнеса в Узбекистане: 12 задач для ИИ,https://gptbot.uz/assets/blog/neyroseti-dlya-biznesa-v-uzbekistane-1200.webp,summary_large_image,{},68959
https://gptbot.uz/ru/blog/okupaemost-chat-bota-dlya-biznesa/,True,2026-07-27,200,https://gptbot.uz/ru/blog/okupaemost-chat-bota-dlya-biznesa/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/okupaemost-chat-bota-dlya-biznesa/,True,1,ru,Окупаемость чат-бота: как считать ROI и срок возврата,53,"Как посчитать окупаемость чат-бота для бизнеса в Узбекистане: формула ROI, срок возврата, какие метрики брать и сколько заявок надо вернуть.",140,Как посчитать окупаемость чат-бота: ROI и срок возврата,1,9,6,1087,8,2,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Окупаемость чат-бота: как считать ROI и срок возврата,https://gptbot.uz/assets/blog/okupaemost-chat-bota-dlya-biznesa-1200.webp,summary_large_image,"{""ru"": ""https://gptbot.uz/ru/blog/okupaemost-chat-bota-dlya-biznesa/"", ""uz"": ""https://gptbot.uz/uz/blog/ai-bot-okupaemost-roi-qanday-hisoblash/"", ""x-default"": ""https://gptbot.uz/ru/blog/okupaemost-chat-bota-dlya-biznesa/""}",56140
https://gptbot.uz/ru/blog/otvety-klientam-24-7-bez-rasshireniya-otdela/,True,2026-07-27,200,https://gptbot.uz/ru/blog/otvety-klientam-24-7-bez-rasshireniya-otdela/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/otvety-klientam-24-7-bez-rasshireniya-otdela/,True,1,ru,Ответы клиентам 24/7 без расширения отдела продаж,49,"Как закрыть нерабочие часы и поток обращений, не нанимая ночных менеджеров: AI-бот, эскалация и аккуратные напоминания клиентам.",128,Ответы клиентам 24/7 без расширения отдела,1,11,5,696,9,2,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Ответы клиентам 24/7 без расширения отдела продаж,https://gptbot.uz/assets/blog/otvety-klientam-24-7-bez-rasshireniya-otdela-1200.webp,summary_large_image,{},55009
https://gptbot.uz/ru/blog/plan-digital-marketinga-na-90-dney/,True,2026-08-27,200,https://gptbot.uz/ru/blog/plan-digital-marketinga-na-90-dney/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/plan-digital-marketinga-na-90-dney/,True,1,ru,План digital-маркетинга на 90 дней: задачи по неделям,53,"Практический план digital-маркетинга на 90 дней: аудит, аналитика, оффер, сайт, запуск каналов, контент, CRM, оптимизация и решения по итогам квартала.",151,План digital-маркетинга на 90 дней: от диагностики до масштабирования,1,10,6,817,9,4,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,План digital-маркетинга на 90 дней по неделям,https://gptbot.uz/assets/digital/plan-digital-marketinga-na-90-dney-1200.webp,summary_large_image,{},63495
https://gptbot.uz/ru/blog/pochemu-biznes-teryaet-zayavki-iz-instagram-telegram/,True,2026-07-27,200,https://gptbot.uz/ru/blog/pochemu-biznes-teryaet-zayavki-iz-instagram-telegram/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/pochemu-biznes-teryaet-zayavki-iz-instagram-telegram/,True,1,ru,Потеря заявок из Instagram и Telegram | GPTBot.uz,49,"Разбираем, где именно теряются заявки между рекламой и менеджером: задержка ответа, разные чаты, ночные обращения и потерянный контакт.",135,Почему бизнес теряет заявки из Instagram и Telegram,1,9,5,953,9,2,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Почему бизнес теряет заявки из Instagram и Telegram,https://gptbot.uz/assets/blog/pochemu-biznes-teryaet-zayavki-iz-instagram-telegram-1200.webp,summary_large_image,"{""ru"": ""https://gptbot.uz/ru/blog/pochemu-biznes-teryaet-zayavki-iz-instagram-telegram/"", ""uz"": ""https://gptbot.uz/uz/blog/biznes-instagram-telegramdan-kelgan-arizalarni-nega-yoqotadi/"", ""x-default"": ""https://gptbot.uz/ru/blog/pochemu-biznes-teryaet-zayavki-iz-instagram-telegram/""}",56878
https://gptbot.uz/ru/blog/pochemu-reklama-v-instagram-ne-prinosit-zayavki/,True,2026-08-27,200,https://gptbot.uz/ru/blog/pochemu-reklama-v-instagram-ne-prinosit-zayavki/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/pochemu-reklama-v-instagram-ne-prinosit-zayavki/,True,1,ru,Почему реклама в Instagram не приносит заявки,45,"Почему клики из Instagram не превращаются в заявки: проверяем оффер, креатив, профиль, Direct, скорость ответа, CRM и аналитику по шагам.",137,Почему реклама в Instagram не приносит заявки: 15 причин и как исправить воронку,1,23,37,4180,22,4,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Почему реклама в Instagram не приносит заявки,https://gptbot.uz/assets/blog/pochemu-reklama-v-instagram-ne-prinosit-zayavki-1200.webp,summary_large_image,{},167601
https://gptbot.uz/ru/blog/pochemu-sayt-ne-prinosit-zayavki/,True,2026-07-28,200,https://gptbot.uz/ru/blog/pochemu-sayt-ne-prinosit-zayavki/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/pochemu-sayt-ne-prinosit-zayavki/,True,1,ru,Почему сайт не приносит заявки: проверка воронки,48,"Пошаговая диагностика сайта без заявок: оффер, первый экран, мобильная версия, формы, скорость ответа, CRM, аналитика и работа менеджеров.",138,Почему сайт не приносит заявки: 17 причин и как исправить воронку,1,25,24,2747,16,4,2,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Почему сайт не приносит заявки: проверка воронки,https://gptbot.uz/assets/blog/pochemu-sayt-ne-prinosit-zayavki-1200.webp,summary_large_image,{},120252
https://gptbot.uz/ru/blog/podderzhka-telegram-bota-posle-zapuska/,True,2026-07-28,200,https://gptbot.uz/ru/blog/podderzhka-telegram-bota-posle-zapuska/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/podderzhka-telegram-bota-posle-zapuska/,True,1,ru,Поддержка Telegram-бота после запуска: что входит,49,"Что входит в поддержку Telegram-бота после запуска: мониторинг, ошибки, обновления, резервные копии, безопасность, SLA и развитие бизнеса в Ташкенте и регионе.",159,Поддержка Telegram-бота после запуска: регламент для бизнеса,1,16,8,1643,10,6,5,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Поддержка Telegram-бота после запуска,https://gptbot.uz/assets/blog/podderzhka-telegram-bota-posle-zapuska-1200.webp,summary_large_image,{},85671
https://gptbot.uz/ru/blog/priem-oplaty-payme-click-v-telegram-bote/,True,2026-07-27,200,https://gptbot.uz/ru/blog/priem-oplaty-payme-click-v-telegram-bote/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/priem-oplaty-payme-click-v-telegram-bote/,True,1,ru,Оплата Payme и Click в Telegram-боте: схема подключения,55,"Как организовать оплату Payme и Click через Telegram-бота: роли провайдера и бота, статусы заказа, чеки, безопасность и подготовка к запуску.",141,Как принимать оплату Payme и Click прямо в Telegram-боте,1,11,6,940,8,5,2,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Оплата Payme и Click в Telegram-боте: схема подключения,https://gptbot.uz/assets/blog/priem-oplaty-payme-click-v-telegram-bote-1200.webp,summary_large_image,"{""ru"": ""https://gptbot.uz/ru/blog/priem-oplaty-payme-click-v-telegram-bote/"", ""uz"": ""https://gptbot.uz/uz/blog/telegram-botda-payme-click-humo-tolovlarini-qabul-qilish/"", ""x-default"": ""https://gptbot.uz/ru/blog/priem-oplaty-payme-click-v-telegram-bote/""}",53136
https://gptbot.uz/ru/blog/prodvizhenie-sayta-v-google-uzbekistan/,True,2026-07-28,200,https://gptbot.uz/ru/blog/prodvizhenie-sayta-v-google-uzbekistan/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/prodvizhenie-sayta-v-google-uzbekistan/,True,1,ru,Продвижение сайта в Google в Узбекистане: пошаговый план,56,"Как продвигать сайт в Google в Узбекистане: индексация, Search Console, семантика, контент, локальные сигналы, ссылки и контроль заявок.",136,Как продвигать сайт в Google в Узбекистане,1,15,10,1408,8,6,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Продвижение сайта в Google в Узбекистане,https://gptbot.uz/assets/blog/prodvizhenie-sayta-v-google-uzbekistan-1200.webp,summary_large_image,{},71698
https://gptbot.uz/ru/blog/prodvizhenie-sayta-v-yandekse-uzbekistan/,True,2026-07-28,200,https://gptbot.uz/ru/blog/prodvizhenie-sayta-v-yandekse-uzbekistan/,False,False,"index, follow, max-image-preview:large",,https://gptbot.uz/ru/blog/prodvizhenie-sayta-v-yandekse-uzbekistan/,True,1,ru,Продвижение сайта в Яндексе в Узбекистане: инструкция,53,"Как продвигать сайт в Яндексе в Узбекистане: Вебмастер, индексация, региональность, контент, коммерческие факторы и контроль заявок.",132,Как продвигать сайт в Яндексе в Узбекистане,1,16,10,1385,7,7,1,2,1,"[""['Organization', 'ProfessionalService']"", ""WebSite"", ""Person"", ""BreadcrumbList"", ""Article"", ""FAQPage""]",True,True,True,True,True,True,True,Продвижение сайта в Яндексе в Узбекистане,https://gptbot.uz/assets/blog/prodvizhenie-sayta-v-yandekse-uzbekistan-1200.webp,summary_large_image,{},76330
